Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
61	1	C_EQ_1	C_EQ_1	1.0	0.823504024155883
62	0	C_EQ_1	C_EQ_1	0.41818181818181815	0.9249023553422289
62	1	C_EQ_1	C_EQ_1	0.41818181818181815	0.9249023553422289
63	0	C_EQ_1	C_EQ_1	1.0	0.8610528464847688
63	1	C_EQ_1	C_EQ_1	1.0	0.7516254353061876
63	1	C_EQ_1	C_EQ_2	0.005681818181818182	0.7138009304496734
64	0	C_EQ_1	C_EQ_1	0.025380710659898477	0.6641091187348211
64	1	C_EQ_1	C_EQ_1	0.1473922902494331	0.9128143345046266
65	0	C_EQ_1	C_EQ_1	0.0015877539388511176	0.5673590495971204
65	0	C_EQ_1	C_EQ_2	0.0015877539388511176	0.5673590495971204
65	0	C_EQ_2	C_EQ_1	0.0015877539388511176	0.5673590495971204
65	0	C_EQ_2	C_EQ_2	0.0015877539388511176	0.5673590495971204
65	1	C_EQ_1	C_EQ_1	0.00297097585129885	0.5673590495971204
65	2	C_EQ_1	C_EQ_1	0.01340033500837521	0.8325535944639734
65	2	C_EQ_1	C_EQ_2	0.01436265709156194	0.8325535944639734
65	3	C_EQ_1	C_EQ_1	0	0
66	0	C_EQ_1	C_EQ_1	0.0007375991148810622	0.46628615909591015
66	1	C_EQ_1	C_EQ_1	0.0007375991148810622	0.46628615909591015
67	0	C_EQ_1	C_EQ_1	0.5902569123257149	0.8498047106844576
67	1	C_EQ_1	C_EQ_1	0.8655445544554455	0.8873535330133433
68	0	C_EQ_1	C_EQ_1	0.6938775510204082	0.9128143345046266
68	1	C_EQ_1	C_EQ_1	0.6938775510204082	0.9029377023335896
69	0	C_EQ_1	C_EQ_1	0.6666666666666666	0.9404865246624751
69	1	C_EQ_1	C_EQ_1	0.21428571428571427	0.9029377023335896
70	0	C_EQ_1	C_EQ_1	0.8481012658227848	0.8945871288175365
70	1	C_EQ_1	C_EQ_1	0.002232142857142857	0.48669957695619476
70	1	C_EQ_2	C_EQ_1	0.04303288497439089	0.9249023553422289
70	2	C_EQ_1	C_EQ_1	0.25	0.9249023553422289
70	3	C_EQ_1	C_EQ_1	0.2341864922764686	0.9404865246624751
71	0	C_EQ_1	C_EQ_1	0.16666666666666666	0.6735698028143737
71	1	C_EQ_1	C_EQ_1	0.0011795662825514926	0.42071519521205375
71	1	C_EQ_1	C_EQ_2	0.0009953296072276242	0.42071519521205375
71	2	C_EQ_1	C_EQ_1	0.001219016659894352	0.46951650304545123
71	2	C_EQ_1	C_EQ_2	0.0010293949445270502	0.46951650304545123
71	2	C_EQ_1	C_EQ_3	0.0008259659212579156	0.46951650304545123
71	2	C_EQ_1	C_EQ_4	0.0006149081053998042	0.46951650304545123
71	2	C_EQ_2	C_EQ_1	0.0014951746635857007	0.548509176137669
71	2	C_EQ_2	C_EQ_2	0.0012619020305150855	0.548509176137669
71	2	C_EQ_2	C_EQ_3	0.0010119284903866794	0.548509176137669
71	2	C_EQ_2	C_EQ_4	0.0007528917889165202	0.548509176137669
72	0	C_EQ_1	C_EQ_1	1.0	0.9404865246624751
72	1	C_EQ_1	C_EQ_1	1.0	0.9404865246624751
73	0	C_EQ_1	C_EQ_1	0.6165413533834586	0.8653888800047039
73	1	C_EQ_1	C_EQ_1	0.803921568627451	0.9029377023335896
74	0	C_EQ_1	C_EQ_1	1.0	0.857038306488651
74	1	C_EQ_1	C_EQ_1	1.0	0.857038306488651
75	0	C_EQ_1	C_EQ_1	0.1134453781512605	0.8043911611433836
75	0	C_EQ_1	C_EQ_2	0.8805970149253731	0.8945871288175365
75	1	C_EQ_1	C_EQ_1	1.0	0.8653888800047039
75	1	C_EQ_1	C_EQ_2	0.12272727272727273	0.8043911611433836
75	1	C_EQ_2	C_EQ_1	0.1134453781512605	0.8043911611433836
75	1	C_EQ_2	C_EQ_2	0.8805970149253731	0.8945871288175365
76	0	C_EQ_1	C_EQ_1	0.00816326530612245	0.6558685381494818
76	0	C_EQ_1	C_EQ_2	0.607773851590106	0.9029377023335896
76	1	C_EQ_1	C_EQ_1	0.012295081967213115	0.725409857200092
76	1	C_EQ_1	C_EQ_2	0.23306233062330622	0.8873535330133433
77	0	C_EQ_1	C_EQ_1	0.007246376811594203	0.7388781183010915
77	1	C_EQ_1	C_EQ_1	0.18181818181818182	0.8377166898468555
77	1	C_EQ_1	C_EQ_2	1.0	0.8945871288175365
77	1	C_EQ_2	C_EQ_1	1.0	0.8873535330133433
77	1	C_EQ_2	C_EQ_2	0.18181818181818182	0.8377166898468555
78	0	C_EQ_1	C_EQ_1	1.0	0.8533008591671019
78	1	C_EQ_1	C_EQ_1	1.0	0.8533008591671019
79	0	C_EQ_1	C_EQ_1	0.25	0.857038306488651
79	1	C_EQ_1	C_EQ_1	1.0	0.8945871288175365
80	0	C_EQ_1	C_EQ_1	1.0	0.8533008591671019
80	1	C_EQ_1	C_EQ_1	1.0	0.8533008591671019
81	0	C_EQ_1	C_EQ_1	0.21428571428571427	0.7782032145093306
81	1	C_EQ_1	C_EQ_1	0.21428571428571427	0.7706321004807842
82	0	C_EQ_1	C_EQ_1	1.0	0.7950047721350878
82	0	C_EQ_1	C_EQ_2	0.02089864158829676	0.4710074714370168
82	0	C_EQ_1	C_EQ_3	0.002797202797202797	0.5531648064534315
82	0	C_EQ_2	C_EQ_1	0.0050335570469798654	0.602265712681267
82	0	C_EQ_2	C_EQ_2	0.00019860184302510328	0.3765049919410876
82	0	C_EQ_2	C_EQ_3	0.2222222222222222	0.8139757629588626
82	0	C_EQ_3	C_EQ_1	0.0024009603841536613	0.5531648064534315
82	0	C_EQ_3	C_EQ_2	0.0001420212463784582	0.3765049919410876
82	0	C_EQ_3	C_EQ_3	0.8571428571428571	0.8945871288175365
82	1	C_EQ_1	C_EQ_1	1.0	0.7950047721350878
82	1	C_EQ_1	C_EQ_2	0.0033500837520938024	0.5531648064534315
